KEY_benef_loc,match_score,KEY_inegi_localidad
teloloapan-rincon chiquito,100,teloloapan-rincon chiquito
ahuacuotzingo-santa rosa,100,ahuacuotzingo-santa rosa
coyuca de benitez-colonia san isidro,100,coyuca de benitez-colonia san isidro
copanatoyac-el crucero de oztocingo,100,copanatoyac-el crucero de oztocingo
general heliodoro castillo-montevideo,100,general heliodoro castillo-montevideo
copanatoyac-la asuncion,100,copanatoyac-la asuncion
coyuca de catalan-monte seco,100,coyuca de catalan-monte seco
pedro ascencio alquisiras-teacalco,100,pedro ascencio alquisiras-teacalco
ahuacuotzingo-ocotepec,100,ahuacuotzingo-ocotepec
ajuchitlan del progreso-balconcitos,100,ajuchitlan del progreso-balconcitos
olinala-tepozonalco,100,olinala-tepozonalco
teloloapan-san lorenzo,100,teloloapan-san lorenzo
teloloapan-villa de ayala,100,teloloapan-villa de ayala
pedro ascencio alquisiras-el copal,100,pedro ascencio alquisiras-el copal
cuautepec-la soledad,100,cuautepec-la soledad
general canuto a. neri-nahuicalli (cuadrilla nueva),100,general canuto a. neri-nahuicalli (cuadrilla nueva)
metlatonoc-san juan puerto montana,100,metlatonoc-san juan puerto montana
petatlan-la pasion,100,petatlan-la pasion
la union de isidoro montes de oca-la palma,100,la union de isidoro montes de oca-la palma
apaxtla-trapichal,100,apaxtla-trapichal
acatepec-santa rosa,100,acatepec-santa rosa
acapulco de juarez-campo rojo,100,acapulco de juarez-campo rojo
chilapa de alvarez-pueblo viejo,100,chilapa de alvarez-pueblo viejo
xochistlahuaca-loma de piedra azul,100,xochistlahuaca-loma de piedra azul
iguala de la independencia-colonia el paraiso uno (materiales caslem),95,iguala de la independencia-el paraiso uno [materiales caslem]
olinala-rancho bonito,100,olinala-rancho bonito
teloloapan-santa cruz union,100,teloloapan-santa cruz union
pilcaya-chimaltitlan,100,pilcaya-chimaltitlan
general heliodoro castillo-puerto gallo [campamento],100,general heliodoro castillo-puerto gallo [campamento]
la union de isidoro montes de oca-la salada,100,la union de isidoro montes de oca-la salada
cochoapa el grande-la puerta del cielo,100,cochoapa el grande-la puerta del cielo
general heliodoro castillo-filo del aguila,100,general heliodoro castillo-filo del aguila
jose joaquin de herrera-dospanos,100,jose joaquin de herrera-dospanos
la union de isidoro montes de oca-la noria,100,la union de isidoro montes de oca-la noria
teloloapan-el naranjo,100,teloloapan-el naranjo
leonardo bravo-cuadrilla vieja,86,acapulco de juarez-nicolas bravo (zanja del teniente)
petatlan-guapinolar,100,petatlan-guapinolar
apaxtla-colonia puesta del sol,100,apaxtla-colonia puesta del sol
zitlala-rancho el progreso,100,zitlala-rancho el progreso
san miguel totolapan-buenavista del salto (el salto),100,san miguel totolapan-buenavista del salto (el salto)
xochistlahuaca-cabeza de arroyo lucero,100,xochistlahuaca-cabeza de arroyo lucero
coyuca de catalan-los ciruelos,100,coyuca de catalan-los ciruelos
coyuca de catalan-las guacamayas,100,coyuca de catalan-las guacamayas
florencio villarreal-acapulquito,100,florencio villarreal-acapulquito
acatepec-meson zapata,100,acatepec-meson zapata
cuautepec-bocachahue,100,cuautepec-bocachahue
teloloapan-primera cerca,100,teloloapan-primera cerca
alcozauca de guerrero-colonia loma bonita san miguel el grande,100,alcozauca de guerrero-colonia loma bonita san miguel el grande
copalillo-tetlajco,100,copalillo-tetlajco
teloloapan-el terrero vistahermosa,100,teloloapan-el terrero vistahermosa
acatepec-colonia la antena,100,acatepec-colonia la antena
coyuca de catalan-las casas viejas (casas viejas),100,coyuca de catalan-las casas viejas (casas viejas)
tixtla de guerrero-acotzintla,95,tixtla de guerrero-tixtla de guerrero
general canuto a. neri-puerto del aire,100,general canuto a. neri-puerto del aire
jose joaquin de herrera-tepetlazalco,100,jose joaquin de herrera-tepetlazalco
atoyac de alvarez-pie del barandillo,100,atoyac de alvarez-pie del barandillo
ixcateopan de cuauhtemoc-paredones,100,ixcateopan de cuauhtemoc-paredones
acatepec-barranca lima,100,acatepec-barranca lima
zirandaro-las juntas,100,zirandaro-las juntas
cochoapa el grande-los pinos,100,cochoapa el grande-los pinos
olinala-tehuixtla,100,olinala-tehuixtla
chilapa de alvarez-flor morada,100,chilapa de alvarez-flor morada
leonardo bravo-los limones,100,leonardo bravo-los limones
tecpan de galeana-las guacamayas,100,tecpan de galeana-las guacamayas
general heliodoro castillo-el salitre,100,general heliodoro castillo-el salitre
acatepec-colonia piedra conejo,100,acatepec-colonia piedra conejo
teloloapan-nuevo amanecer,100,teloloapan-nuevo amanecer
general heliodoro castillo-el naranjo (el nuevo naranjo),100,general heliodoro castillo-el naranjo (el nuevo naranjo)
cochoapa el grande-el mameyal,100,cochoapa el grande-el mameyal
cochoapa el grande-yautepec,100,cochoapa el grande-yautepec
olinala-limontitlan,100,olinala-limontitlan
cochoapa el grande-valle de maguey,100,cochoapa el grande-valle de maguey
tlapa de comonfort-ipan xali,100,tlapa de comonfort-ipan xali
petatlan-el salto,100,petatlan-el salto
juchitan-el rincon,100,juchitan-el rincon
cochoapa el grande-xaha yucu yaa,100,cochoapa el grande-xaha yucu yaa
copanatoyac-ahuastepec,100,copanatoyac-ahuastepec
malinaltepec-santa cruz,100,malinaltepec-santa cruz
cochoapa el grande-pena colorada,100,cochoapa el grande-pena colorada
metlatonoc-francisco villa (virgen de la villa),100,metlatonoc-francisco villa (virgen de la villa)
coyuca de catalan-cundan grande,100,coyuca de catalan-cundan grande
coyuca de catalan-los organos,100,coyuca de catalan-los organos
xochistlahuaca-arroyo lodo,100,xochistlahuaca-arroyo lodo
coyuca de catalan-las pachecas,100,coyuca de catalan-las pachecas
tlalixtaquilla de maldonado-cannan ciudad de la luz,100,tlalixtaquilla de maldonado-cannan ciudad de la luz
tetipac-tecoanapa,100,tetipac-tecoanapa
atoyac de alvarez-la colonia,100,atoyac de alvarez-la colonia
metlatonoc-colonia jardin de los hilarios,100,metlatonoc-colonia jardin de los hilarios
olinala-zompepelco uno (rancho viejo),100,olinala-zompepelco uno (rancho viejo)
cochoapa el grande-rio hamaca,100,cochoapa el grande-rio hamaca
cochoapa el grande-guadalupe la joya,100,cochoapa el grande-guadalupe la joya
general canuto a. neri-vuelta grande,100,general canuto a. neri-vuelta grande
san miguel totolapan-cruz de ocote,100,san miguel totolapan-cruz de ocote
cochoapa el grande-yuvi chonu,100,cochoapa el grande-yuvi chonu
cochoapa el grande-yuvicani,100,cochoapa el grande-yuvicani
zirandaro-la parota de aratichanguio (rancho la parota),100,zirandaro-la parota de aratichanguio (rancho la parota)
chilapa de alvarez-temixco,100,chilapa de alvarez-temixco
chilapa de alvarez-tula guerrero,100,chilapa de alvarez-tula guerrero
tecpan de galeana-la soledad,100,tecpan de galeana-la soledad
general heliodoro castillo-puerto alegre (el puerto del tamarindo),100,general heliodoro castillo-puerto alegre (el puerto del tamarindo)
zirandaro-coco de guayameo (el coco),100,zirandaro-coco de guayameo (el coco)
coyuca de benitez-playa azul,100,coyuca de benitez-playa azul
ahuacuotzingo-tecaxitla,100,ahuacuotzingo-tecaxitla
general canuto a. neri-colonia simon tovar (puente de arroyo seco),100,general canuto a. neri-colonia simon tovar (puente de arroyo seco)
acatepec-colonia nuevo amanecer,100,acatepec-colonia nuevo amanecer
taxco de alarcon-el ancon,100,taxco de alarcon-el ancon
olinala-la cienega,100,olinala-la cienega
general canuto a. neri-coapango,100,general canuto a. neri-coapango
buenavista de cuellar-el platanal (el platanar),100,buenavista de cuellar-el platanal (el platanar)
olinala-los tecorrales (rancho viejo),100,olinala-los tecorrales (rancho viejo)
cutzamala de pinzon-las escobitas,100,cutzamala de pinzon-las escobitas
olinala-rancho viejo,100,olinala-rancho viejo
leonardo bravo-yextla uno,95,leonardo bravo-yextla
acapulco de juarez-el ranchito,100,acapulco de juarez-el ranchito
chilapa de alvarez-coamacingo (coamancin),100,chilapa de alvarez-coamacingo (coamancin)
cochoapa el grande-yuku nu kaxin,100,cochoapa el grande-yuku nu kaxin
san miguel totolapan-la mozimba,100,san miguel totolapan-la mozimba
general canuto a. neri-los mangos,100,general canuto a. neri-los mangos
cochoapa el grande-san rafael,100,cochoapa el grande-san rafael
zitlala-llano grande,100,zitlala-llano grande
chilapa de alvarez-crucero alto,100,chilapa de alvarez-crucero alto
acatepec-ojo de agua,100,acatepec-ojo de agua
chilapa de alvarez-cantera rosa,100,chilapa de alvarez-cantera rosa
taxco de alarcon-palo del muerto,100,taxco de alarcon-palo del muerto
zapotitlan tablas-colonia rio balsas,100,zapotitlan tablas-colonia rio balsas
ajuchitlan del progreso-colonia villa hermosa,100,ajuchitlan del progreso-colonia villa hermosa
acatepec-colonia llano pericon,100,acatepec-colonia llano pericon
xalpatlahuac-cerro de los paredones,100,xalpatlahuac-cerro de los paredones
la union de isidoro montes de oca-san diego,100,la union de isidoro montes de oca-san diego
arcelia-texcaltitlan (el capire),100,arcelia-texcaltitlan (el capire)
taxco de alarcon-la cascada,100,taxco de alarcon-la cascada
coyuca de catalan-el aguacatal,100,coyuca de catalan-el aguacatal
olinala-santa gertrudis (la colonia),100,olinala-santa gertrudis (la colonia)
cualac-el guayabo,100,cualac-el guayabo
taxco de alarcon-huajojutla (el azul),100,taxco de alarcon-huajojutla (el azul)
zirandaro-los limones,100,zirandaro-los limones
cochoapa el grande-llano de metate,100,cochoapa el grande-llano de metate
quechultenango-san antonio abad,100,quechultenango-san antonio abad
arcelia-el corindon (el reparo),100,arcelia-el corindon (el reparo)
san miguel totolapan-la mina,100,san miguel totolapan-la mina
zirandaro-el canal (santa rosalia),100,zirandaro-el canal (santa rosalia)
general heliodoro castillo-el aguacate tres,100,general heliodoro castillo-el aguacate tres
zihuatanejo de azueta-la gardenia,100,zihuatanejo de azueta-la gardenia
teloloapan-los mangos,100,teloloapan-los mangos
jose joaquin de herrera-bugambilia,100,jose joaquin de herrera-bugambilia
san miguel totolapan-el salto,100,san miguel totolapan-el salto
chilpancingo de los bravo-las margaritas,100,chilpancingo de los bravo-las margaritas
petatlan-san vicente,100,petatlan-san vicente
general heliodoro castillo-el guayabal,100,general heliodoro castillo-el guayabal
olinala-viacrucis,100,olinala-viacrucis
tecpan de galeana-el guayabito,100,tecpan de galeana-el guayabito
acapulco de juarez-los coyotes,100,acapulco de juarez-los coyotes
olinala-san felipe amatitlan (amatitlan),100,olinala-san felipe amatitlan (amatitlan)
san luis acatlan-arroyo limon (arroyo lima),100,san luis acatlan-arroyo limon (arroyo lima)
chilapa de alvarez-tonalapa,100,chilapa de alvarez-tonalapa
cochoapa el grande-tierra de algodon,100,cochoapa el grande-tierra de algodon
jose joaquin de herrera-ocotitos ll,100,jose joaquin de herrera-ocotitos ll
acapulco de juarez-10 de abril,100,acapulco de juarez-10 de abril
coyuca de catalan-el fresnito,100,coyuca de catalan-el fresnito
acatepec-barranca xoco,100,acatepec-barranca xoco
cochoapa el grande-divino pastor,100,cochoapa el grande-divino pastor
mochitlan-xomilcotitlan,100,mochitlan-xomilcotitlan
arcelia-la huerta,100,arcelia-la huerta
san miguel totolapan-el duraznito,100,san miguel totolapan-el duraznito
chilpancingo de los bravo-la pinuela,100,chilpancingo de los bravo-la pinuela
iguala de la independencia-fermin rabadan cervantes,100,iguala de la independencia-fermin rabadan cervantes
cochoapa el grande-rio corazon,100,cochoapa el grande-rio corazon
cochoapa el grande-san martin yukuxaki,100,cochoapa el grande-san martin yukuxaki
general heliodoro castillo-el naranjo (la barranca honda),100,general heliodoro castillo-el naranjo (la barranca honda)
general heliodoro castillo-apintla,100,general heliodoro castillo-apintla
cochoapa el grande-el rincon,100,cochoapa el grande-el rincon
tlacoapa-cuatro caminos (tierra colorada),100,tlacoapa-cuatro caminos (tierra colorada)
acapulco de juarez-puente de fierro,100,acapulco de juarez-puente de fierro
cutzamala de pinzon-barrabas,100,cutzamala de pinzon-barrabas
general heliodoro castillo-plan de las flores,100,general heliodoro castillo-plan de las flores
tetipac-pregones,100,tetipac-pregones
cochoapa el grande-barranca espino,100,cochoapa el grande-barranca espino
ahuacuotzingo-azaucla,100,ahuacuotzingo-azaucla
zirandaro-la cimarrona,100,zirandaro-la cimarrona
san luis acatlan-yoloxochitl viejo,100,san luis acatlan-yoloxochitl viejo
tlapa de comonfort-plan de zacatepec,100,tlapa de comonfort-plan de zacatepec
teloloapan-arena ancha,100,teloloapan-arena ancha
coyuca de catalan-los nopales,100,coyuca de catalan-los nopales
malinaltepec-colonia el paraiso,100,malinaltepec-colonia el paraiso
coahuayutla de jose maria izazaga-las catarinas,100,coahuayutla de jose maria izazaga-las catarinas
zirandaro-las animas,100,zirandaro-las animas
chilapa de alvarez-ahuazoitic,100,chilapa de alvarez-ahuazoitic
san miguel totolapan-el naranjo,100,san miguel totolapan-el naranjo
cutzamala de pinzon-rincon de pacuaro,100,cutzamala de pinzon-rincon de pacuaro
san miguel totolapan-tacambarito,100,san miguel totolapan-tacambarito
petatlan-santo domingo,100,petatlan-santo domingo
cochoapa el grande-loma san marcos,100,cochoapa el grande-loma san marcos
acapulco de juarez-kilometro 22,100,acapulco de juarez-kilometro 22
chilpancingo de los bravo-ninguno,100,chilpancingo de los bravo-ninguno
san miguel totolapan-las conchitas,100,san miguel totolapan-las conchitas
olinala-loma bonita,100,olinala-loma bonita
chilapa de alvarez-zinenezintla,100,chilapa de alvarez-zinenezintla
san miguel totolapan-nenzintla i,100,san miguel totolapan-nenzintla i
chilapa de alvarez-ignotepec (cruz de limon),100,chilapa de alvarez-ignotepec (cruz de limon)
chilapa de alvarez-chilapa de alvarez [cereso],100,chilapa de alvarez-chilapa de alvarez [cereso]
ometepec-la cresta (palma de molina),100,ometepec-la cresta (palma de molina)
olinala-el cuajilote,100,olinala-el cuajilote
coyuca de catalan-el saibal,100,coyuca de catalan-el saibal
acapulco de juarez-pueblo nuevo,100,acapulco de juarez-pueblo nuevo
copanatoyac-xaltemeth,100,copanatoyac-xaltemeth
ayutla de los libres-crucero de pozolapa,100,ayutla de los libres-crucero de pozolapa
san luis acatlan-cuatro caminos,100,san luis acatlan-cuatro caminos
san luis acatlan-ninguno,100,san luis acatlan-ninguno
teloloapan-colotepec,100,teloloapan-colotepec
tecpan de galeana-el camaron,100,tecpan de galeana-el camaron
atoyac de alvarez-la y griega,100,atoyac de alvarez-la y griega
zihuatanejo de azueta-la mesa de los bravos,100,zihuatanejo de azueta-la mesa de los bravos
buenavista de cuellar-agua del toro,100,buenavista de cuellar-agua del toro
teloloapan-atzizintla,100,teloloapan-atzizintla
zirandaro-el manguito,100,zirandaro-el manguito
zirandaro-santa rosalia (hacienda santa rosalia),100,zirandaro-santa rosalia (hacienda santa rosalia)
zirandaro-la huerta de san antonio,100,zirandaro-la huerta de san antonio
ixcateopan de cuauhtemoc-la monera tecorral,100,ixcateopan de cuauhtemoc-la monera tecorral
tecpan de galeana-la cienega,100,tecpan de galeana-la cienega
olinala-san diego,100,olinala-san diego
teloloapan-san martin,100,teloloapan-san martin
arcelia-el mango,100,arcelia-el mango
olinala-rancho los joselitos,100,olinala-rancho los joselitos
san marcos-barranca prieta,100,san marcos-barranca prieta
san miguel totolapan-las ventanas,100,san miguel totolapan-las ventanas
pedro ascencio alquisiras-salitre chiquito,100,pedro ascencio alquisiras-salitre chiquito
general heliodoro castillo-la parota uno,100,general heliodoro castillo-la parota uno
coyuca de catalan-canas viejas,100,coyuca de catalan-canas viejas
cochoapa el grande-colonia los pinos,100,cochoapa el grande-colonia los pinos
coyuca de catalan-los hinojos,100,coyuca de catalan-los hinojos
san miguel totolapan-barranca de velazquez (velazquez),100,san miguel totolapan-barranca de velazquez (velazquez)
acatepec-colonia camino real,100,acatepec-colonia camino real
tlapehuala-el realito,100,tlapehuala-el realito
quechultenango-tecampana,100,quechultenango-tecampana
zirandaro-crucero de alita,100,zirandaro-crucero de alita
acapulco de juarez-colonia la frontera aguacatillo,100,acapulco de juarez-colonia la frontera aguacatillo
cutzamala de pinzon-la caguirica,100,cutzamala de pinzon-la caguirica
tlapa de comonfort-colonia san sebastian,100,tlapa de comonfort-colonia san sebastian
xochistlahuaca-cruz de piedra blanca,100,xochistlahuaca-cruz de piedra blanca
copala-colonia dieciseis de septiembre,100,copala-colonia dieciseis de septiembre
atlixtac-tres palos,100,atlixtac-tres palos
teloloapan-tonalatl,100,teloloapan-tonalatl
metlatonoc-colonia moreno,100,metlatonoc-colonia moreno
san miguel totolapan-san pedro cuauhtemoc,100,san miguel totolapan-san pedro cuauhtemoc
atoyac de alvarez-las salinas (loma de salinas),100,atoyac de alvarez-las salinas (loma de salinas)
chilapa de alvarez-la cienega,100,chilapa de alvarez-la cienega
atlixtac-chichihuatlaco,100,atlixtac-chichihuatlaco
xalpatlahuac-la reforma,100,xalpatlahuac-la reforma
xochistlahuaca-cabeza de cienega,100,xochistlahuaca-cabeza de cienega
cutzamala de pinzon-nuevo amilpillas (milpillas),100,cutzamala de pinzon-nuevo amilpillas (milpillas)
cochoapa el grande-colonia chilpancinguito de los libres,100,cochoapa el grande-colonia chilpancinguito de los libres
san miguel totolapan-paso del nopal,100,san miguel totolapan-paso del nopal
tlapa de comonfort-agua dulce,100,tlapa de comonfort-agua dulce
coyuca de catalan-el campamento (el sobaco),100,coyuca de catalan-el campamento (el sobaco)
cutzamala de pinzon-cuirindales,100,cutzamala de pinzon-cuirindales
petatlan-las canalejas,100,petatlan-las canalejas
ahuacuotzingo-tsonteconcuicuilco,100,ahuacuotzingo-tsonteconcuicuilco
san miguel totolapan-casas quemadas,100,san miguel totolapan-casas quemadas
ixcateopan de cuauhtemoc-el puente (puente delgado),100,ixcateopan de cuauhtemoc-el puente (puente delgado)
tecpan de galeana-las mesas (la hacienda de los romero),100,tecpan de galeana-las mesas (la hacienda de los romero)
cochoapa el grande-nu'u yaa,100,cochoapa el grande-nu'u yaa
xochihuehuetlan-paraje de coatzingo,95,xochihuehuetlan-xochihuehuetlan
ayutla de los libres-meson chico,97,ayutla de los libres-mezon chico
tlalixtaquilla de maldonado-barrio el calvario uno,100,tlalixtaquilla de maldonado-barrio el calvario uno
tlalixtaquilla de maldonado-barrio el calvario dos,100,tlalixtaquilla de maldonado-barrio el calvario dos
chilpancingo de los bravo-aserradero la lagunita,100,chilpancingo de los bravo-aserradero la lagunita
cuautepec-santa clara,100,cuautepec-santa clara
quechultenango-san jose los cajeles,100,quechultenango-san jose los cajeles
xochistlahuaca-cabeza de arroyo granizo,100,xochistlahuaca-cabeza de arroyo granizo
tixtla de guerrero-cosahuatal (casahuatal),95,tixtla de guerrero-tixtla de guerrero
xochistlahuaca-cerro heno,100,xochistlahuaca-cerro heno
tecpan de galeana-la canita,100,tecpan de galeana-la canita
jose joaquin de herrera-zacatepec viejo,100,jose joaquin de herrera-zacatepec viejo
tecpan de galeana-buenavista,100,tecpan de galeana-buenavista
alpoyeca-el cantil azul,100,alpoyeca-el cantil azul
chilpancingo de los bravo-tres palitos (el ranchito),100,chilpancingo de los bravo-tres palitos (el ranchito)
san luis acatlan-colonia la guadalupe,100,san luis acatlan-colonia la guadalupe
cutzamala de pinzon-cuinio,100,cutzamala de pinzon-cuinio
olinala-las pilas,100,olinala-las pilas
azoyu-rancho maximiliano mendoza (rancho de lango),100,azoyu-rancho maximiliano mendoza (rancho de lango)
arcelia-rincon del cerro,100,arcelia-rincon del cerro
san luis acatlan-arroyo mamey (plan de mamey),100,san luis acatlan-arroyo mamey (plan de mamey)
coahuayutla de jose maria izazaga-el puertecito,100,coahuayutla de jose maria izazaga-el puertecito
tlacoapa-cerro viejo,100,tlacoapa-cerro viejo
ayutla de los libres-el torito,100,ayutla de los libres-el torito
san luis acatlan-san miguel,100,san luis acatlan-san miguel
acatepec-san miguel,100,acatepec-san miguel
cochoapa el grande-loma bonita,100,cochoapa el grande-loma bonita
copanatoyac-teapan,100,copanatoyac-teapan
chilapa de alvarez-ninguno,100,chilapa de alvarez-ninguno
xochistlahuaca-arroyo copal,100,xochistlahuaca-arroyo copal
tlapa de comonfort-colonia monte sinai,100,tlapa de comonfort-colonia monte sinai
iguala de la independencia-colonia cnop dos,100,iguala de la independencia-colonia cnop dos
cochoapa el grande-rancho de las flores,100,cochoapa el grande-rancho de las flores
tecpan de galeana-san antonio,100,tecpan de galeana-san antonio
xochistlahuaca-rancho benigno lopez,95,xochistlahuaca-xochistlahuaca
teloloapan-colonia el pedregal,100,teloloapan-colonia el pedregal
teloloapan-texcalxintla,100,teloloapan-texcalxintla
cochoapa el grande-tierra blanquita,100,cochoapa el grande-tierra blanquita
zirandaro-la barranca de san rafael,100,zirandaro-la barranca de san rafael
taxco de alarcon-huitzotla,100,taxco de alarcon-huitzotla
quechultenango-cuanacamatla,100,quechultenango-cuanacamatla
san luis acatlan-cerro canton,100,san luis acatlan-cerro canton
san miguel totolapan-plan de la cruz,100,san miguel totolapan-plan de la cruz
acapulco de juarez-el embarcadero (las totolas),100,acapulco de juarez-el embarcadero (las totolas)
cualac-xontecomeja,100,cualac-xontecomeja
coahuayutla de jose maria izazaga-el olivo,100,coahuayutla de jose maria izazaga-el olivo
iguala de la independencia-tuxpan [estacion de microondas],100,iguala de la independencia-tuxpan [estacion de microondas]
olinala-linda vista,100,olinala-linda vista
zirandaro-calabazo (el puerto),100,zirandaro-calabazo (el puerto)
zihuatanejo de azueta-playa blanca,100,zihuatanejo de azueta-playa blanca
teloloapan-amate prieto,100,teloloapan-amate prieto
coyuca de catalan-limoncito,100,coyuca de catalan-limoncito
coyuca de catalan-ocote solo (los ocotes),100,coyuca de catalan-ocote solo (los ocotes)
cochoapa el grande-cuetzala union,100,cochoapa el grande-cuetzala union
apaxtla-chantepec,86,apaxtla-xochitepec
teloloapan-cerro grande,100,teloloapan-cerro grande
apaxtla-el remolino,100,apaxtla-el remolino
teloloapan-nueva senda,100,teloloapan-nueva senda
cochoapa el grande-tutun nde ita,100,cochoapa el grande-tutun nde ita
malinaltepec-plan de natividad,100,malinaltepec-plan de natividad
metlatonoc-juanacatlan,100,metlatonoc-juanacatlan
quechultenango-temocongo (xochitlan),100,quechultenango-temocongo (xochitlan)
coyuca de catalan-el terrero,100,coyuca de catalan-el terrero
arcelia-paraje suriano,100,arcelia-paraje suriano
tecpan de galeana-paraje,100,tecpan de galeana-paraje
coyuca de catalan-quihuizicaro (quihuishicaro),100,coyuca de catalan-quihuizicaro (quihuishicaro)
general canuto a. neri-el cruztel,100,general canuto a. neri-el cruztel
coyuca de benitez-cualotes (los cuaulotes),100,coyuca de benitez-cualotes (los cuaulotes)
tlalixtaquilla de maldonado-colonia bachilleres,100,tlalixtaquilla de maldonado-colonia bachilleres
chilapa de alvarez-zapote blanco (los zapotes),100,chilapa de alvarez-zapote blanco (los zapotes)
quechultenango-los ranchitos,100,quechultenango-los ranchitos
arcelia-villa guadalupe victoria (parota guadalupe),100,arcelia-villa guadalupe victoria (parota guadalupe)
chilapa de alvarez-copancingo,100,chilapa de alvarez-copancingo
iguala de la independencia-san miguel,100,iguala de la independencia-san miguel
zihuatanejo de azueta-puerto del perico,100,zihuatanejo de azueta-puerto del perico
cutzamala de pinzon-san sebastian,100,cutzamala de pinzon-san sebastian
coahuayutla de jose maria izazaga-corcoles,100,coahuayutla de jose maria izazaga-corcoles
coahuayutla de jose maria izazaga-la dicha,100,coahuayutla de jose maria izazaga-la dicha
chilapa de alvarez-zoyacomulco,100,chilapa de alvarez-zoyacomulco
tlalixtaquilla de maldonado-colonia tres de mayo,100,tlalixtaquilla de maldonado-colonia tres de mayo
ayutla de los libres-el mirador,100,ayutla de los libres-el mirador
atoyac de alvarez-piedra parada,100,atoyac de alvarez-piedra parada
coyuca de benitez-pie de la cuesta,95,coyuca de benitez-coyuca de benitez
cochoapa el grande-yoso inu,100,cochoapa el grande-yoso inu
petatlan-el anonal,100,petatlan-el anonal
coyuca de catalan-zapotito,100,coyuca de catalan-zapotito
petatlan-sin agua,100,petatlan-sin agua
coyuca de benitez-posquelitito,95,coyuca de benitez-coyuca de benitez
la union de isidoro montes de oca-loma bonita,100,la union de isidoro montes de oca-loma bonita
coahuayutla de jose maria izazaga-buenavista,100,coahuayutla de jose maria izazaga-buenavista
azoyu-rancho hermanos cortez,100,azoyu-rancho hermanos cortez
arcelia-guerrero (guerrerito),100,arcelia-guerrero (guerrerito)
chilapa de alvarez-acazacatla,100,chilapa de alvarez-acazacatla
ajuchitlan del progreso-arroyo del guayabo,100,ajuchitlan del progreso-arroyo del guayabo
florencio villarreal-el meson,100,florencio villarreal-el meson
san miguel totolapan-el pinzan,100,san miguel totolapan-el pinzan
zihuatanejo de azueta-el capirillo,100,zihuatanejo de azueta-el capirillo
zihuatanejo de azueta-la mesa del burro,100,zihuatanejo de azueta-la mesa del burro
acapulco de juarez-el paraiso,100,acapulco de juarez-el paraiso
coahuayutla de jose maria izazaga-la cuina,100,coahuayutla de jose maria izazaga-la cuina
petatlan-el sauz,100,petatlan-el sauz
marquelia-colonia el panteon,100,marquelia-colonia el panteon
iguala de la independencia-colonia el carmen,100,iguala de la independencia-colonia el carmen
acapulco de juarez-el ranchito (las palmitas),100,acapulco de juarez-el ranchito (las palmitas)
atlixtac-filo de chihuiltepec,100,atlixtac-filo de chihuiltepec
san miguel totolapan-loma larga,100,san miguel totolapan-loma larga
san miguel totolapan-sacahuaje,100,san miguel totolapan-sacahuaje
arcelia-vista hermosa,100,arcelia-vista hermosa
tecpan de galeana-la cieneguita,100,tecpan de galeana-la cieneguita
mochitlan-el fresno,100,mochitlan-el fresno
ahuacuotzingo-tlalacontitlan,100,ahuacuotzingo-tlalacontitlan
arcelia-fraccionamiento flores magon,86,acapulco de juarez-colonia vista hermosa de las flores
buenavista de cuellar-el amate pollero,100,buenavista de cuellar-el amate pollero
coahuayutla de jose maria izazaga-soyamichi de valle (soyamichi),100,coahuayutla de jose maria izazaga-soyamichi de valle (soyamichi)
copalillo-colonia alta vista,100,copalillo-colonia alta vista
atoyac de alvarez-colonia vicente guerrero,100,atoyac de alvarez-colonia vicente guerrero
zihuatanejo de azueta-aguacatillal,100,zihuatanejo de azueta-aguacatillal
acatepec-colonia yerba santa,100,acatepec-colonia yerba santa
cuautepec-pochotillo,100,cuautepec-pochotillo
chilapa de alvarez-el paraiso de tepila (el paraiso),100,chilapa de alvarez-el paraiso de tepila (el paraiso)
general heliodoro castillo-la parota (la bajada),100,general heliodoro castillo-la parota (la bajada)
coyuca de catalan-barranca de san jose (la barranca),100,coyuca de catalan-barranca de san jose (la barranca)
petatlan-los mangos,100,petatlan-los mangos
zirandaro-las cuatas,100,zirandaro-las cuatas
petatlan-la boloncha,100,petatlan-la boloncha
tecpan de galeana-el cuajilote,100,tecpan de galeana-el cuajilote
general heliodoro castillo-yerbabuena,100,general heliodoro castillo-yerbabuena
general heliodoro castillo-la guitarra (puerto la guitarra),100,general heliodoro castillo-la guitarra (puerto la guitarra)
tlacoachistlahuaca-rio blanco (cascada blanca),100,tlacoachistlahuaca-rio blanco (cascada blanca)
atoyac de alvarez-la loma,100,atoyac de alvarez-la loma
marquelia-las palmas,100,marquelia-las palmas
ahuacuotzingo-tlalxocotitlan,100,ahuacuotzingo-tlalxocotitlan
general canuto a. neri-el barrancon,100,general canuto a. neri-el barrancon
zihuatanejo de azueta-el posquelite,100,zihuatanejo de azueta-el posquelite
cochoapa el grande-barranca de aguila,100,cochoapa el grande-barranca de aguila
olinala-xotla,100,olinala-xotla
zirandaro-las ceibas,100,zirandaro-las ceibas
coahuayutla de jose maria izazaga-la laguna,100,coahuayutla de jose maria izazaga-la laguna
cocula-la hacienda de tepozonalco,100,cocula-la hacienda de tepozonalco
san miguel totolapan-los pericos,100,san miguel totolapan-los pericos
coyuca de catalan-limon escarbado,100,coyuca de catalan-limon escarbado
zirandaro-el arquito,100,zirandaro-el arquito
malinaltepec-portezuelo del coyote,100,malinaltepec-portezuelo del coyote
